

1644416485.251337472  Node Startup
1644416730.732456838 INFO /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle_frame.cpp:268(TurtleFrame::clearCallback)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Clearing turtlesim.
1644384637.609482894 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.915451, y=-0.061125])
1644384637.625537774 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.863840, y=-0.061125])
1644384637.640679469 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.812229, y=-0.061125])
1644384637.656789049 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.760618, y=-0.061125])
1644384637.672905207 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.709007, y=-0.061125])
1644384637.689033235 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.657396, y=-0.061125])
1644384637.705066169 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.605785, y=-0.061125])
1644384637.720989619 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.554174, y=-0.061125])
1644384637.736995737 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.502563, y=-0.061125])
1644384637.752995263 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.450952, y=-0.061125])
1644384637.769041662 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.399341, y=-0.061125])
1644384637.785083569 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.347730, y=-0.061125])
1644384637.801138811 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.296119, y=-0.061125])
1644384637.817022641 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.244508, y=-0.061125])
1644384637.832950331 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.192897, y=-0.061125])
1644384637.848963789 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.141286, y=-0.061125])
1644384637.864973147 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.089675, y=-0.061125])
1644384637.880634060 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=0.038064, y=-0.061125])
1644384637.897500717 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.013547, y=-0.061125])
1644384637.913443939 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384637.928652199 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384637.944886003 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384637.961110108 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384637.977344118 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384637.992669161 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.009006289 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.025265523 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.041473639 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.056731240 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.073036941 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.089303670 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.105552587 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.120814715 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.137006128 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.153224380 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.169452401 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.184735098 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.200993538 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.217200300 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.233447195 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.248708248 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.264949078 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.281185456 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.297458867 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.312743296 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.329056417 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.345316988 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.361553957 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.376895045 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.393169486 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.409481613 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.424757376 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.441080470 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.457321352 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.473593259 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.488912874 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.505220974 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.521458840 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.536765375 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.553043647 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.569317497 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.585554771 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.600892502 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.617175292 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.633399979 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.648708967 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.664999469 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.681224210 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.697456687 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.712668149 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.728947188 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.745189255 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.761384714 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.776651629 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.793001892 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.809238237 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.825465358 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.840767314 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.857017563 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.873250080 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.889487728 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.904935559 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.921202682 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.937448542 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.952652737 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
1644384638.968893691 WARN /turtlesim [/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:169(Turtle::update)] [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=-0.051611, y=-0.061125])
